"City","State","Total","X1_Units","X2_Units","X3.4_Units","X5.Inf_Units","X5.Inf_Units_Stucture"
"Billings","MT",62,55,0,0,7,1
"Binghamton","NY",2,2,0,0,0,0
"Birmingham-Hoover","AL",740,665,2,56,17,3
"Bismarck","ND",101,90,0,11,0,0
"Bloomington","IN",91,52,16,3,20,1
"Bloomington-Normal","IL",87,75,0,0,12,1
"Boise City-Nampa","ID",912,849,12,51,0,0
"Boston-Cambridge-Quincy","MA-NH",1235,636,76,27,496,32
"Boulder","CO",82,73,0,0,9,1
"Bowling Green","KY",81,75,6,0,0,0
"Bremerton-Silverdale","WA",99,99,0,0,0,0
"Bridgeport-Stamford-Norwalk","CT",178,119,2,3,54,5
"Brownsville-Harlingen","TX",279,266,6,7,0,0
"Brunswick","GA",141,61,0,0,80,3
"Buffalo-Niagara Falls","NY",134,132,2,0,0,0
"Burlington","NC",97,97,0,0,0,0
"Burlington-South Burlington","VT",76,57,8,4,7,1
"Canton-Massillon","OH",100,95,0,0,5,1
"Cape Coral-Fort Myers","FL",2288,1892,26,8,362,24
"Carson City","NV",8,8,0,0,0,0
"Casper","WY",37,37,0,0,0,0
"Cedar Rapids","IA",148,111,6,31,0,0
"Champaign-Urbana","IL",142,90,4,0,48,3
"Charleston","WV",38,38,0,0,0,0
"Charleston-North Charleston","SC",715,669,2,3,41,3
"Charlotte-Gastonia-Concord","NC-SC",1931,1596,2,20,313,9
"Charlottesville","VA",156,156,0,0,0,0
"Chattanooga","TN-GA",244,211,2,18,13,2
"Cheyenne","WY",78,67,0,4,7,1
"Chicago-Naperville-Joliet","IL-IN-WI",4585,3177,70,258,1080,NA
"Cincinnati-Middletown","OH-KY-IN",1204,993,6,20,185,16
"Clarksville","TN-KY",313,223,10,64,16,2
"Cleveland","TN",38,38,0,0,0,0
"Cleveland-Elyria-Mentor","OH",630,576,10,22,22,4
"Coeur d""Alene","ID",290,244,6,4,36,6
"College Station-Bryan","TX",104,84,14,0,6,1
"Colorado Springs","CO",793,744,10,11,28,3
"Columbia","MO",181,119,50,12,0,0
"Columbia","SC",629,560,2,0,67,4
"Columbus","GA-AL",271,127,0,16,128,17
"Columbus","IN",25,25,0,0,0,0
"Columbus","OH",1265,947,24,39,255,28
"Corpus Christi","TX",137,135,2,0,0,0
"Corvallis","OR",16,16,0,0,0,0
"Cumberland","MD-WV",21,21,0,0,0,0
"Dallas-Fort Worth-Arlington","TX",5548,4341,32,8,1167,43
"Dalton","GA",85,73,2,3,7,1
"Danville","IL",1,1,0,0,0,0
"Danville","VA",22,22,0,0,0,0
"Davenport-Moline-Rock Island","IA-IL",97,81,4,0,12,NA
"Decatur","AL",27,27,0,0,0,0
"Decatur","IL",11,11,0,0,0,0
"Deltona-Daytona Beach-Ormond Beach","FL",834,517,4,0,313,34
"Denver-Aurora","CO",1535,1389,14,3,129,12
"Des Moines","IA",650,447,0,0,203,5
"Detroit-Warren-Livonia","MI",1770,1446,12,29,283,21
"Dothan","AL",37,37,0,0,0,0
"Dover","DE",282,201,0,0,81,1
"Dubuque","IA",40,31,6,3,0,0
"Duluth","MN-WI",91,69,2,3,17,1
"Durham","NC",448,446,2,0,0,0
"Eau Claire","WI",134,62,4,16,52,6
"El Centro","CA",114,106,0,0,8,1
"El Paso","TX",344,342,2,0,0,0
"Elizabethtown","KY",76,68,0,0,8,1
"Elkhart-Goshen","IN",99,99,0,0,0,0
"Elmira","NY",4,2,2,0,0,0
"Erie","PA",86,26,0,0,60,1
"Eugene-Springfield","OR",176,150,14,7,5,1
"Evansville","IN-KY",123,113,2,0,8,1
"Fairbanks","AK",24,20,4,0,0,0
"Fargo","ND-MN",192,174,0,0,18,1
"Farmington","NM",37,37,0,0,0,0
"Fayetteville","NC",538,238,0,4,296,17
"Fayetteville-Springdale-Rogers","AR-MO",457,430,18,3,6,1
"Flagstaff","AZ",50,48,2,0,0,0
"Flint","MI",97,97,0,0,0,0
"Florence","SC",37,37,0,0,0,0
"Florence-Muscle Shoals","AL",26,26,0,0,0,0
"Fond du Lac","WI",21,13,0,8,0,0
"Fort Collins-Loveland","CO",304,226,0,4,74,8
"Fort Smith","AR-OK",47,41,6,0,0,0
"Fort Walton Beach-Crestview-Destin","FL",169,98,0,0,71,2
"Fort Wayne","IN",392,200,8,4,180,17
"Fresno","CA",433,338,8,12,75,13
"Gadsden","AL",20,20,0,0,0,0
"Gainesville","FL",284,145,0,0,139,15
"Gainesville","GA",153,153,0,0,0,0
"Glens Falls","NY",60,55,0,0,5,1
"Goldsboro","NC",39,39,0,0,0,0
"Grand Forks","ND-MN",131,19,0,0,112,3
"Grand Junction","CO",126,112,2,0,12,2
"Grand Rapids-Wyoming","MI",305,282,0,3,20,2
"Great Falls","MT",19,17,2,0,0,0
"Greeley","CO",395,353,0,6,36,3
"Green Bay","WI",270,166,24,11,69,8
"Greensboro-High Point","NC",556,458,2,3,93,7
"Greenville","NC",146,94,4,0,48,4
"Greenville","SC",439,407,6,0,26,2
"Gulfport-Biloxi","MS",183,155,4,3,21,1
"Hagerstown-Martinsburg","MD-WV",322,320,2,0,0,0
"Hanford-Corcoran","CA",69,69,0,0,0,0
"Harrisburg-Carlisle","PA",161,159,2,0,0,0
"Harrisonburg","VA",86,86,0,0,0,0
"Hartford-West Hartford-East Hartford","CT",278,223,4,0,51,6
"Hattiesburg","MS",3,3,0,0,0,0
"Hickory-Lenoir-Morganton","NC",170,130,0,0,40,5
"Hinesville-Fort Stewart","GA",6,6,0,0,0,0
"Holland-Grand Haven","MI",124,95,6,6,17,2
"Honolulu","HI",367,175,2,7,183,9
"Hot Springs","AR",13,13,0,0,0,0
"Houma-Bayou Cane-Thibodaux","LA",85,85,0,0,0,0
"Houston-Baytown-Sugar Land","TX",5323,4805,12,15,491,28
"Huntington-Ashland","WV-KY-OH",5,5,0,0,0,0
"Huntsville","AL",313,307,0,0,6,1
"Idaho Falls","ID",111,104,4,3,0,0
"Indianapolis","IN",1299,1178,50,40,31,5
"Iowa City","IA",120,102,0,0,18,1
"Ithaca","NY",11,11,0,0,0,0
"Jackson","MI",35,35,0,0,0,0
"Jackson","MS",365,322,4,4,35,3
"Jackson","TN",57,57,0,0,0,0
"Jacksonville","FL",2134,1660,6,0,468,29
"Jacksonville","NC",105,105,0,0,0,0
"Janesville","WI",61,55,6,0,0,0
"Jefferson City","MO",41,33,0,3,5,1
"Johnson City","TN",92,83,0,9,0,0
"Johnstown","PA",2,2,0,0,0,0
"Jonesboro","AR",42,42,0,0,0,0
"Joplin","MO",31,31,0,0,0,0
"Kalamazoo-Portage","MI",77,77,0,0,0,0
"Kankakee-Bradley","IL",19,19,0,0,0,0
"Kansas City","MO-KS",1716,1327,38,52,299,10
"Kennewick-Richland-Pasco","WA",268,176,2,16,74,5
"Killeen-Temple-Fort Hood","TX",252,212,12,8,20,1
"Kingsport-Bristol-Bristol","TN-VA",100,98,2,0,0,0
"Kingston","NY",41,31,0,10,0,0
"Knoxville","TN",349,341,0,8,0,0
"Kokomo","IN",28,21,2,0,5,1
"La Crosse","WI-MN",47,45,2,0,0,0
"Lafayette","IN",78,78,0,0,0,0
"Lafayette","LA",114,114,0,0,0,0
"Lake Charles","LA",95,91,4,0,0,0
"Lakeland","FL",776,776,0,0,0,0
"Lancaster","PA",156,141,2,3,10,2
"Lansing-East Lansing","MI",174,107,10,0,57,7
"Laredo","TX",200,154,2,0,44,2
"Las Cruces","NM",158,131,0,0,27,3
"Las Vegas-Paradise","NV",3010,2341,0,79,590,8
"Lawrence","KS",40,30,10,0,0,0
"Lawton","OK",13,13,0,0,0,0
"Lebanon","PA",53,53,0,0,0,0
"Lewiston","ID-WA",4,4,0,0,0,0
"Lewiston-Auburn","ME",39,33,6,0,0,0
"Lexington-Fayette","KY",646,390,0,4,252,7
"Lima","OH",5,5,0,0,0,0
"Lincoln","NE",107,103,4,0,0,0
"Little Rock-North Little Rock","AR",342,318,2,0,22,4
"Logan","UT-ID",97,92,0,0,5,1
"Longview","TX",44,44,0,0,0,0
"Longview","WA",49,49,0,0,0,0
"Los Angeles-Long Beach-Santa Ana","CA",2742,1544,50,95,1053,47
"Louisville","KY-IN",815,714,0,0,101,4
"Lubbock","TX",90,84,6,0,0,0
"Lynchburg","VA",125,123,2,0,0,0
"Macon","GA",61,61,0,0,0,0
"Madera","CA",137,118,16,3,0,0
"Madison","WI",368,263,36,38,31,5
"Manchester-Nashua","NH",143,113,18,0,12,2
"Mansfield","OH",44,36,4,4,0,0
"McAllen-Edinburg-Pharr","TX",804,629,10,111,54,6
"Medford","OR",179,158,4,12,5,1
"Memphis","TN-MS-AR",758,758,0,0,0,0
"Merced","CA",239,239,0,0,0,0
"Miami-Fort Lauderdale-Miami Beach","FL",4330,2127,44,23,2136,48
"Michigan City-La Porte","IN",25,25,0,0,0,0
"Midland","TX",35,35,0,0,0,0
"Milwaukee-Waukesha-West Allis","WI",578,340,42,24,172,7
"Minneapolis-St. Paul-Bloomington","MN-WI",2174,1633,28,51,462,21
"Missoula","MT",36,36,0,0,0,0
"Mobile","AL",125,125,0,0,0,0
"Modesto","CA",384,303,12,0,69,3
"Monroe","LA",29,27,2,0,0,0
"Monroe","MI",36,36,0,0,0,0
"Montgomery","AL",165,143,6,0,16,3
"Morgantown","WV",1,1,0,0,0,0
"Morristown","TN",54,46,0,8,0,0
"Mount Vernon-Anacortes","WA",58,40,0,0,18,3
"Muncie","IN",19,19,0,0,0,0
"Muskegon-Norton Shores","MI",34,28,6,0,0,0
"Myrtle Beach-Conway-North Myrtle Beach","SC",779,553,22,0,204,11
"Napa","CA",77,77,0,0,0,0
"Naples-Marco Island","FL",492,392,12,40,48,5
"Nashville-Davidson--Murfreesboro","TN",1550,1223,12,16,299,23
"New Haven-Milford","CT",171,128,4,4,35,2
"New Orleans-Metairie-Kenner","LA",441,408,14,3,16,2
"New York-Northern New Jersey-Long Island","NY-NJ-PA",6375,1606,762,455,3552,126
"Niles-Benton Harbor","MI",13,13,0,0,0,0
"Norwich-New London","CT",128,67,2,4,55,7
"Ocala","FL",771,481,0,0,290,30
"Ocean City","NJ",185,119,28,20,18,3
"Odessa","TX",116,16,0,0,100,7
"Ogden-Clearfield","UT",355,319,2,24,10,1
"Oklahoma City","OK",953,772,4,7,170,15
"Olympia","WA",224,224,0,0,0,0
"Omaha-Council Bluffs","NE-IA",590,505,2,3,80,4
"Orlando","FL",4456,2834,14,8,1600,84
"Oshkosh-Neenah","WI",53,45,8,0,0,0
"Owensboro","KY",48,48,0,0,0,0
"Oxnard-Thousand Oaks-Ventura","CA",573,368,18,10,177,10
"Palm Bay-Melbourne-Titusville","FL",585,507,2,0,76,4
"Panama City-Lynn Haven","FL",188,134,2,4,48,3
"Parkersburg-Marietta","WV-OH",16,16,0,0,0,0
"Pascagoula","MS",88,88,0,0,0,0
"Pensacola-Ferry Pass-Brent","FL",355,296,4,0,55,3
"Peoria","IL",69,59,10,0,0,0
"Philadelphia-Camden-Wilmington","PA-NJ-DE-MD",1790,1368,10,75,337,24
"Phoenix-Mesa-Scottsdale","AZ",6078,4644,12,32,1390,50
"Pine Bluff","AR",7,7,0,0,0,0
"Pittsburgh","PA",601,444,10,9,138,14
"Pittsfield","MA",10,10,0,0,0,0
"Pocatello","ID",65,49,0,16,0,0
"Port St. Lucie-Fort Pierce","FL",1007,817,0,15,175,18
"Portland-South Portland-Biddeford","ME",321,255,10,3,53,7
"Portland-Vancouver-Beaverton","OR-WA",1389,948,30,24,387,NA
"Prescott","AZ",308,304,4,0,0,0
"Providence-New Bedford-Fall River","RI-MA",326,274,14,4,34,5
"Provo-Orem","UT",439,420,4,3,12,1
"Pueblo","CO",115,95,20,0,0,0
"Punta Gorda","FL",243,199,12,11,21,2
"Racine","WI",48,46,2,0,0,0
"Raleigh-Cary","NC",1515,1308,10,0,197,39
"Rapid City","SD",132,112,4,16,0,0
"Reading","PA",57,52,2,3,0,0
"Redding","CA",147,115,0,16,16,2
"Reno-Sparks","NV",938,376,2,0,560,55
"Richmond","VA",801,777,2,22,0,0
"Riverside-San Bernardino-Ontario","CA",4425,4076,4,237,108,15
"Roanoke","VA",174,134,0,8,32,1
"Rochester","MN",125,120,0,0,5,1
"Rochester","NY",163,154,0,0,9,1
"Rockford","IL",282,260,18,4,0,0
"Rocky Mount","NC",53,47,6,0,0,0
"Rome","GA",50,37,6,0,7,1
"Sacramento--Arden-Arcade--Roseville","CA",1841,1727,8,18,88,9
"Saginaw-Saginaw Township North","MI",30,28,2,0,0,0
"Salem","OR",157,123,6,4,24,2
"Salinas","CA",95,69,0,0,26,2
"Salisbury","MD",58,58,0,0,0,0
"Salt Lake City","UT",711,661,4,12,34,4
"San Angelo","TX",22,22,0,0,0,0
"San Antonio","TX",1437,1099,12,7,319,18
"San Diego-Carlsbad-San Marcos","CA",1024,854,126,15,29,5
"San Francisco-Oakland-Fremont","CA",1239,784,4,34,417,14
"San Jose-Sunnyvale-Santa Clara","CA",673,225,2,14,432,29
"San Luis Obispo-Paso Robles","CA",147,130,2,0,15,3
"Sandusky","OH",0,0,0,0,0,0
"Santa Barbara-Santa Maria-Goleta","CA",97,86,2,3,6,1
"Santa Cruz-Watsonville","CA",18,18,0,0,0,0
"Santa Fe","NM",52,52,0,0,0,0
"Santa Rosa-Petaluma","CA",118,116,2,0,0,0
"Sarasota-Bradenton-Venice","FL",1113,943,2,0,168,17
"Savannah","GA",246,230,0,0,16,2
"Scranton--Wilkes-Barre","PA",33,33,0,0,0,0
"Seattle-Tacoma-Bellevue","WA",2096,1607,48,99,342,18
"Sheboygan","WI",55,19,0,0,36,3
"Sherman-Denison","TX",4,4,0,0,0,0
"Shreveport-Bossier City","LA",153,153,0,0,0,0
"Sioux City","IA-NE-SD",21,21,0,0,0,0
"Sioux Falls","SD",230,142,0,4,84,10
"South Bend-Mishawaka","IN-MI",114,78,0,0,36,1
"Spartanburg","SC",160,160,0,0,0,0
"Spokane","WA",188,182,6,0,0,0
"Springfield","IL",48,32,16,0,0,0
"Springfield","MA",87,63,6,8,10,2
"Springfield","MO",637,252,20,12,353,22
"Springfield","OH",23,23,0,0,0,0
"St. Cloud","MN",125,118,2,0,5,1
"St. George","UT",335,306,8,0,21,1
"St. Joseph","MO-KS",23,10,2,0,11,1
"St. Louis","MO-IL",1470,1297,36,20,117,6
"State College","PA",38,32,2,4,0,0
"Stockton","CA",608,602,6,0,0,0
"Sumter","SC",60,54,2,4,0,0
"Syracuse","NY",109,101,4,4,0,0
"Tallahassee","FL",357,224,12,4,117,8
"Tampa-St. Petersburg-Clearwater","FL",3058,2117,48,16,877,NA
"Texarkana","TX-TexarkanaAR",16,16,0,0,0,0
"Toledo","OH",214,196,10,8,0,0
"Topeka","KS",111,111,0,0,0,0
"Trenton-Ewing","NJ",80,78,2,0,0,0
"Tucson","AZ",1073,995,12,3,63,4
"Tulsa","OK",434,426,0,8,0,0
"Tuscaloosa","AL",112,112,0,0,0,0
"Tyler","TX",52,40,0,3,9,1
"Utica-Rome","NY",2,2,0,0,0,0
"Valdosta","GA",110,78,0,0,32,3
"Vallejo-Fairfield","CA",169,169,0,0,0,0
"Vero Beach","FL",363,333,6,3,21,3
"Victoria","TX",29,13,0,4,12,1
"Vineland-Millville-Bridgeton","NJ",38,38,0,0,0,0
"Virginia Beach-Norfolk-Newport News","VA-NC",869,712,10,3,144,13
"Visalia-Porterville","CA",280,272,0,8,0,0
"Waco","TX",48,48,0,0,0,0
"Warner Robins","GA",114,114,0,0,0,0
"Washington-Arlington-Alexandria","DC-VA-MD-WV",2923,2434,2,16,471,8
"Waterloo-Cedar Falls","IA",55,55,0,0,0,0
"Wausau","WI",111,77,2,0,32,2
"Weirton-Steubenville","WV-OH",5,5,0,0,0,0
"Wenatchee","WA",45,45,0,0,0,0
"Wheeling","WV-OH",0,0,0,0,0,0
"Wichita Falls","TX",31,27,4,0,0,0
"Wichita","KS",311,253,58,0,0,0
"Williamsport","PA",12,8,4,0,0,0
"Wilmington","NC",837,668,12,0,157,7
"Winchester","VA-WV",92,92,0,0,0,0
"Winston-Salem","NC",297,293,0,4,0,0
"Worcester","MA",224,190,10,24,0,0
"Yakima","WA",48,48,0,0,0,0
"York-Hanover","PA",162,135,2,7,18,3
"Youngstown-Warren-Boardman","OH-PA",96,89,4,3,0,0
"Yuba City-Marysville","CA",292,280,0,0,12,1
"Yuma","AZ",219,214,0,0,5,1
"Abilene","TX",22,18,4,0,0,0
"Akron","OH",176,149,2,11,14,1
"Albany","GA",68,56,4,3,5,1
"Albany-Schenectady-Troy","NY",253,124,0,0,129,12
"Albuquerque","NM",694,669,0,4,21,1
"Alexandria","LA",59,59,0,0,0,0
"Allentown-Bethlehem-Easton","PA-NJ",396,378,0,3,15,2
"Altoona","PA",0,0,0,0,0,0
"Amarillo","TX",72,72,0,0,0,0
"Ames","IA",58,26,0,0,32,1
"Anchorage","AK",162,81,50,26,5,1
"Anderson","IN",46,46,0,0,0,0
"Anderson","SC",100,96,4,0,0,0
"Ann Arbor","MI",146,123,0,0,23,2
"Anniston-Oxford","AL",17,17,0,0,0,0
"Appleton","WI",107,101,6,0,0,0
"Asheville","NC",393,319,2,18,54,5
"Athens-Clarke County","GA",182,164,0,0,18,3
"Atlanta-Sandy Springs-Marietta","GA",7387,5163,20,3,2201,46
"Atlantic City","NJ",135,133,2,0,0,0
"Auburn-Opelika","AL",122,112,10,0,0,0
"Augusta-Richmond County","GA-SC",267,267,0,0,0,0
"Austin-Round Rock","TX",1766,1576,34,12,144,4
"Bakersfield","CA",610,565,10,27,8,1
"Baltimore-Towson","MD",820,692,0,11,117,7
"Bangor","ME",44,42,2,0,0,0
"Barnstable Town","MA",95,81,0,0,14,1
"Baton Rouge","LA",376,376,0,0,0,0
"Battle Creek","MI",15,15,0,0,0,0
"Bay City","MI",3,3,0,0,0,0
"Beaumont-Port Arthur","TX",32,32,0,0,0,0
"Bellingham","WA",137,105,2,11,19,1
"Bend","OR",327,315,12,0,0,0
"Billings","MT",57,57,0,0,0,0
"Binghamton","NY",4,4,0,0,0,0
"Birmingham-Hoover","AL",584,513,0,4,67,2
"Bismarck","ND",100,66,2,12,20,3
"Bloomington","IN",91,51,18,3,19,2
"Bloomington-Normal","IL",69,63,0,0,6,1
"Boise City-Nampa","ID",1041,917,22,102,0,0
"Boston-Cambridge-Quincy","MA-NH",1616,765,88,81,682,46
"Boulder","CO",52,45,0,0,7,1
"Bowling Green","KY",133,85,16,0,32,4
"Bremerton-Silverdale","WA",81,79,2,0,0,0
"Bridgeport-Stamford-Norwalk","CT",308,244,6,12,46,7
"Brownsville-Harlingen","TX",325,252,6,59,8,1
"Brunswick","GA",90,78,0,3,9,1
"Buffalo-Niagara Falls","NY",150,142,8,0,0,0
"Burlington","NC",130,130,0,0,0,0
"Burlington-South Burlington","VT",68,52,4,7,5,1
"Canton-Massillon","OH",101,94,2,0,5,1
"Cape Coral-Fort Myers","FL",2324,1982,0,7,335,33
"Carson City","NV",18,6,0,0,12,1
"Casper","WY",22,22,0,0,0,0
"Cedar Rapids","IA",150,97,10,43,0,0
"Champaign-Urbana","IL",371,149,2,20,200,13
"Charleston","WV",36,36,0,0,0,0
"Charleston-North Charleston","SC",813,747,0,4,62,6
"Charlotte-Gastonia-Concord","NC-SC",1968,1478,4,6,480,24
"Charlottesville","VA",157,107,2,0,48,2
"Chattanooga","TN-GA",287,275,4,0,8,1
"Cheyenne","WY",77,68,0,4,5,1
"Chicago-Naperville-Joliet","IL-IN-WI",4618,3359,68,243,948,NA
"Cincinnati-Middletown","OH-KY-IN",1147,1009,6,28,104,13
"Clarksville","TN-KY",226,157,0,40,29,4
"Cleveland","TN",60,60,0,0,0,0
"Cleveland-Elyria-Mentor","OH",623,556,20,21,26,4
"Coeur d""Alene","ID",241,217,12,7,5,1
"College Station-Bryan","TX",94,86,0,8,0,0
"Colorado Springs","CO",572,564,8,0,0,0
"Columbia","MO",167,167,0,0,0,0
"Columbia","SC",698,573,2,0,123,5
"Columbus","GA-AL",216,168,0,0,48,5
"Columbus","IN",24,24,0,0,0,0
"Columbus","OH",1109,768,34,95,212,24
"Corpus Christi","TX",214,147,0,19,48,4
"Corvallis","OR",21,19,2,0,0,0
"Cumberland","MD-WV",21,21,0,0,0,0
"Dallas-Fort Worth-Arlington","TX",4878,4051,34,20,773,52
"Dalton","GA",71,63,2,0,6,1
"Danville","IL",0,0,0,0,0,0
"Danville","VA",23,23,0,0,0,0
"Davenport-Moline-Rock Island","IA-IL",76,74,2,0,0,NA
"Decatur","AL",26,26,0,0,0,0
"Decatur","IL",71,11,0,0,60,1
"Deltona-Daytona Beach-Ormond Beach","FL",553,448,2,0,103,7
"Denver-Aurora","CO",1563,1490,2,3,68,4
"Des Moines","IA",634,426,2,0,206,7
"Detroit-Warren-Livonia","MI",1471,1231,26,37,177,18
"Dothan","AL",43,43,0,0,0,0
"Dover","DE",182,178,0,4,0,0
"Dubuque","IA",34,30,4,0,0,0
"Duluth","MN-WI",138,114,2,3,19,2
"Durham","NC",398,346,28,0,24,2
"Eau Claire","WI",91,75,16,0,0,0
"El Centro","CA",53,49,0,4,0,0
"El Paso","TX",330,330,0,0,0,0
"Elizabethtown","KY",100,72,0,4,24,3
"Elkhart-Goshen","IN",91,91,0,0,0,0
"Elmira","NY",2,2,0,0,0,0
"Erie","PA",48,48,0,0,0,0
"Eugene-Springfield","OR",181,122,12,0,47,1
"Evansville","IN-KY",256,85,0,0,171,16
"Fairbanks","AK",34,30,4,0,0,0
"Fargo","ND-MN",292,80,2,11,199,3
"Farmington","NM",45,45,0,0,0,0
"Fayetteville","NC",309,274,0,3,32,4
"Fayetteville-Springdale-Rogers","AR-MO",527,283,38,7,199,15
"Flagstaff","AZ",80,80,0,0,0,0
"Flint","MI",85,85,0,0,0,0
"Florence","SC",37,37,0,0,0,0
"Florence-Muscle Shoals","AL",38,22,0,0,16,2
"Fond du Lac","WI",22,16,6,0,0,0
"Fort Collins-Loveland","CO",268,224,4,7,33,5
"Fort Smith","AR-OK",120,42,10,4,64,1
"Fort Walton Beach-Crestview-Destin","FL",608,102,0,0,506,6
"Fort Wayne","IN",261,206,14,7,34,5
"Fresno","CA",451,377,10,15,49,9
"Gadsden","AL",23,23,0,0,0,0
"Gainesville","FL",167,133,0,0,34,2
"Gainesville","GA",139,135,0,4,0,0
"Glens Falls","NY",54,52,2,0,0,0
"Goldsboro","NC",40,40,0,0,0,0
"Grand Forks","ND-MN",65,15,32,0,18,1
"Grand Junction","CO",131,129,2,0,0,0
"Grand Rapids-Wyoming","MI",301,284,2,3,12,1
"Great Falls","MT",33,33,0,0,0,0
"Greeley","CO",395,366,0,12,17,2
"Green Bay","WI",274,185,10,0,79,6
"Greensboro-High Point","NC",676,479,10,0,187,11
"Greenville","NC",162,110,6,0,46,3
"Greenville","SC",518,493,0,0,25,2
"Gulfport-Biloxi","MS",217,141,4,3,69,2
"Hagerstown-Martinsburg","MD-WV",281,275,6,0,0,0
"Hanford-Corcoran","CA",49,49,0,0,0,0
"Harrisburg-Carlisle","PA",144,144,0,0,0,0
"Harrisonburg","VA",142,140,2,0,0,0
"Hartford-West Hartford-East Hartford","CT",250,224,2,0,24,3
"Hattiesburg","MS",8,8,0,0,0,0
"Hickory-Lenoir-Morganton","NC",131,129,2,0,0,0
"Hinesville-Fort Stewart","GA",1,1,0,0,0,0
"Holland-Grand Haven","MI",146,122,8,6,10,2
"Honolulu","HI",302,176,2,9,115,6
"Hot Springs","AR",14,14,0,0,0,0
"Houma-Bayou Cane-Thibodaux","LA",67,67,0,0,0,0
"Houston-Baytown-Sugar Land","TX",5354,4692,30,12,620,23
"Huntington-Ashland","WV-KY-OH",6,6,0,0,0,0
"Huntsville","AL",356,356,0,0,0,0
"Idaho Falls","ID",188,136,0,52,0,0
"Indianapolis","IN",1271,1179,38,20,34,6
"Iowa City","IA",72,64,0,8,0,0
"Ithaca","NY",20,10,2,0,8,1
"Jackson","MI",21,21,0,0,0,0
"Jackson","MS",342,296,0,12,34,3
"Jackson","TN",37,37,0,0,0,0
"Jacksonville","FL",2372,1559,4,93,716,35
"Jacksonville","NC",112,112,0,0,0,0
"Janesville","WI",81,40,6,3,32,1
"Jefferson City","MO",32,32,0,0,0,0
"Johnson City","TN",96,96,0,0,0,0
"Johnstown","PA",1,1,0,0,0,0
"Jonesboro","AR",48,46,2,0,0,0
"Joplin","MO",22,22,0,0,0,0
"Kalamazoo-Portage","MI",99,99,0,0,0,0
"Kankakee-Bradley","IL",21,21,0,0,0,0
"Kansas City","MO-KS",1198,982,34,101,81,8
"Kennewick-Richland-Pasco","WA",242,176,2,20,44,3
"Killeen-Temple-Fort Hood","TX",207,185,22,0,0,0
"Kingsport-Bristol-Bristol","TN-VA",88,86,2,0,0,0
"Kingston","NY",34,30,4,0,0,0
"Knoxville","TN",323,301,10,0,12,2
"Kokomo","IN",29,27,2,0,0,0
"La Crosse","WI-MN",73,55,6,4,8,1
"Lafayette","IN",106,106,0,0,0,0
"Lafayette","LA",115,111,0,4,0,0
"Lake Charles","LA",76,73,0,3,0,0
"Lakeland","FL",920,771,6,0,143,6
"Lancaster","PA",152,140,0,0,12,2
"Lansing-East Lansing","MI",193,131,2,0,60,4
"Laredo","TX",200,154,0,3,43,2
"Las Cruces","NM",202,202,0,0,0,0
"Las Vegas-Paradise","NV",3702,3161,54,58,429,42
"Lawrence","KS",33,33,0,0,0,0
"Lawton","OK",13,13,0,0,0,0
"Lebanon","PA",62,62,0,0,0,0
"Lewiston","ID-WA",7,5,2,0,0,0
"Lewiston-Auburn","ME",47,47,0,0,0,0
"Lexington-Fayette","KY",520,443,4,4,69,5
"Lima","OH",4,4,0,0,0,0
"Lincoln","NE",114,110,0,4,0,0
"Little Rock-North Little Rock","AR",355,337,18,0,0,0
"Logan","UT-ID",77,74,0,3,0,0
"Longview","TX",23,23,0,0,0,0
"Longview","WA",27,24,0,3,0,0
"Los Angeles-Long Beach-Santa Ana","CA",2358,1477,56,212,613,43
"Louisville","KY-IN",850,763,12,8,67,5
"Lubbock","TX",117,115,2,0,0,0
"Lynchburg","VA",111,111,0,0,0,0
"Macon","GA",80,80,0,0,0,0
"Madera","CA",131,131,0,0,0,0
"Madison","WI",539,288,34,25,192,7
"Manchester-Nashua","NH",177,165,6,0,6,1
"Mansfield","OH",28,22,2,4,0,0
"McAllen-Edinburg-Pharr","TX",735,654,6,68,7,1
"Medford","OR",173,145,8,15,5,1
"Memphis","TN-MS-AR",879,865,0,0,14,2
"Merced","CA",206,206,0,0,0,0
"Miami-Fort Lauderdale-Miami Beach","FL",3300,2035,30,43,1192,63
"Michigan City-La Porte","IN",27,27,0,0,0,0
"Midland","TX",37,37,0,0,0,0
"Milwaukee-Waukesha-West Allis","WI",431,326,22,15,68,9
"Minneapolis-St. Paul-Bloomington","MN-WI",2199,1963,14,19,203,13
"Missoula","MT",40,38,2,0,0,0
"Mobile","AL",227,161,0,0,66,11
"Modesto","CA",319,286,2,0,31,3
"Monroe","LA",44,42,2,0,0,0
"Monroe","MI",34,34,0,0,0,0
"Montgomery","AL",299,142,0,0,157,20
"Morgantown","WV",17,2,0,0,15,2
"Morristown","TN",52,52,0,0,0,0
"Mount Vernon-Anacortes","WA",53,47,6,0,0,0
"Muncie","IN",14,14,0,0,0,0
"Muskegon-Norton Shores","MI",35,33,2,0,0,0
"Myrtle Beach-Conway-North Myrtle Beach","SC",814,446,6,0,362,12
"Napa","CA",13,13,0,0,0,0
"Naples-Marco Island","FL",582,315,4,36,227,14
"Nashville-Davidson--Murfreesboro","TN",1407,1221,36,4,146,9
"New Haven-Milford","CT",173,140,0,0,33,2
"New Orleans-Metairie-Kenner","LA",426,404,12,0,10,2
